Enrollment_Method,App_Source,Payment_Method,Replacement_Indicator,Final_Status,Status,Gender,Issue_Age,Age_Group,Marital_Status,Employment,Face_Amount,Earn,Earnings_Range,Business_Bene,Child_Bene,Other_Bene,OthFamily_Bene,Spouse_Bene
P,Agent,CREDCARD,0,Complete,1,F,54,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,70,70-79,MARRIED,RETIRED,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,57,50-59,MARRIED,ACTIVE,100000,30000,21-40,1,0,0,0,0
P,Agent,CREDCARD,0,Complete,1,F,69,60-69,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,57,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,54,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,2,0,0,1
P,Agent,ETRANS,1,Complete,1,M,61,60-69,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,71,70-79,MARRIED,RETIRED,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,39,30-39,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,57,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,58,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,71,70-79,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,59,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,1,0,0,0
P,Direct,ETRANS,0,Complete,1,M,56,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,54,50-59,MARRIED,UNSPEC,100000,30000,21-40,0,0,1,0,0
O,Direct,ETRANS,0,Complete,1,F,60,60-69,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,58,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,56,50-59,MARRIED,DISABLED,100000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,59,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,51,50-59,MARRIED,ACTIVE,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,1,Complete,1,M,63,60-69,MARRIED,RETIRED,100000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,60,60-69,MARRIED,UNSPEC,125000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,42,40-49,MARRIED,ACTIVE,150000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,45,40-49,MARRIED,ACTIVE,150000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,36,30-39,MARRIED,ACTIVE,150000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,61,60-69,MARRIED,ACTIVE,150000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,75,70-79,MARRIED,RETIRED,150000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,F,47,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,60,60-69,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,28,0-29,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,F,59,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,M,56,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,42,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,40,40-49,MARRIED,UNSPEC,250000,30000,21-40,0,1,0,0,0
P,Agent,ETRANS,0,Complete,1,F,49,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,39,30-39,MARRIED,UNSPEC,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,31,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,F,50,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,50,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,34,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Direct,CHECK,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,1,0,0,1
P,Agent,CHECK,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,47,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,47,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,47,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,39,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,58,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,35,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,55,50-59,MARRIED,RETIRED,250000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,49,40-49,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,F,57,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,54,50-59,MARRIED,ACTIVE,250000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,46,40-49,MARRIED,ACTIVE,300000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,300000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,38,30-39,MARRIED,ACTIVE,350000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,44,40-49,MARRIED,ACTIVE,400000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,48,40-49,MARRIED,ACTIVE,450000,30000,21-40,0,2,0,0,0
O,Direct,CREDCARD,0,Complete,1,M,56,50-59,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,39,30-39,MARRIED,UNSPEC,500000,30000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,36,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,39,30-39,MARRIED,UNSPEC,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,50,50-59,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,49,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,28,0-29,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,31,30-39,MARRIED,NOTACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,41,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,48,40-49,MARRIED,UNSPEC,500000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,36,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,55,50-59,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,43,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Direct,CHECK,0,Complete,1,F,46,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,48,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,32,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,2,0,0,0
P,Agent,ETRANS,1,Complete,1,F,37,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,36,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,49,40-49,MARRIED,ACTIVE,500000,30000,21-40,0,1,0,0,0
P,Agent,CREDCARD,0,Complete,1,F,39,30-39,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,67,60-69,MARRIED,ACTIVE,500000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,58,50-59,MARRIED,ACTIVE,775000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,35,30-39,MARRIED,NOTACTIVE,900000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,32,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,24,0-29,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,31,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,28,0-29,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,1,0
O,Direct,ETRANS,0,Complete,1,M,31,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,F,32,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,36,30-39,MARRIED,ACTIVE,1000000,30000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,34,30-39,MARRIED,ACTIVE,1500000,30000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,53,50-59,SINGLE,UNSPEC,100000,30000,21-40,0,2,0,0,0
P,Direct,ETRANS,1,Complete,1,M,52,50-59,SINGLE,UNSPEC,100000,30000,21-40,0,0,0,1,0
P,Agent,ETRANS,0,Complete,1,F,34,30-39,SINGLE,ACTIVE,100000,30000,21-40,0,0,0,1,0
P,Agent,CHECK,0,Complete,1,F,29,0-29,SINGLE,ACTIVE,100000,30000,21-40,0,0,0,1,0
P,Agent,ETRANS,0,Complete,1,F,47,40-49,SINGLE,ACTIVE,100000,30000,21-40,0,1,0,0,0
P,Direct,ETRANS,0,Complete,1,M,32,30-39,SINGLE,ACTIVE,100000,30000,21-40,0,0,0,1,0
P,Direct,UNKNOWN,0,Complete,1,F,56,50-59,SINGLE,ACTIVE,100000,30000,21-40,0,1,0,0,0
O,Direct,CHECK,0,Complete,1,M,24,0-29,SINGLE,ACTIVE,100000,30000,21-40,0,0,0,1,0
P,Direct,ETRANS,0,Complete,1,F,54,50-59,SINGLE,UNSPEC,250000,30000,21-40,0,2,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,27,0-29,SINGLE,ACTIVE,250000,30000,21-40,0,0,0,1,0
P,Agent,ETRANS,0,Complete,1,M,58,50-59,SINGLE,ACTIVE,250000,30000,21-40,0,0,1,0,0
P,Agent,ETRANS,0,Complete,1,F,48,40-49,SINGLE,ACTIVE,250000,30000,21-40,0,2,0,0,0
P,Direct,CHECK,0,Complete,1,F,47,40-49,SINGLE,ACTIVE,250000,30000,21-40,0,2,0,0,0
P,Agent,ETRANS,0,Complete,1,F,32,30-39,SINGLE,ACTIVE,250000,30000,21-40,0,0,0,1,0
P,Direct,CHECK,0,Complete,1,M,30,30-39,SINGLE,ACTIVE,250000,30000,21-40,0,0,1,0,0
P,Direct,ETRANS,0,Complete,1,F,39,30-39,SINGLE,UNSPEC,500000,30000,21-40,0,2,0,0,0
P,Agent,CREDCARD,0,Complete,1,F,26,0-29,SINGLE,STUDENT,500000,30000,21-40,0,0,0,3,0
O,Direct,ETRANS,0,Complete,1,F,39,30-39,SINGLE,ACTIVE,500000,30000,21-40,0,4,0,0,0
P,Agent,ETRANS,0,Complete,1,F,50,50-59,SINGLE,ACTIVE,500000,30000,21-40,0,0,0,1,0
P,Direct,CREDCARD,0,Complete,1,M,42,40-49,SINGLE,ACTIVE,500000,30000,21-40,0,0,0,1,0
P,Agent,ETRANS,0,Complete,1,M,36,30-39,SINGLE,STUDENT,500000,30000,21-40,0,0,1,1,1
O,Direct,ETRANS,0,Complete,1,F,37,30-39,SINGLE,ACTIVE,500000,30000,21-40,0,2,1,0,0
P,Agent,ETRANS,0,Complete,1,F,31,30-39,SINGLE,ACTIVE,500000,30000,21-40,0,2,0,0,0
P,Agent,ETRANS,1,Complete,1,F,35,30-39,SINGLE,ACTIVE,500000,30000,21-40,0,0,1,0,0
O,Direct,ETRANS,0,Complete,1,F,40,40-49,SINGLE,ACTIVE,550000,30000,21-40,0,3,0,0,0
P,Direct,CREDCARD,0,Complete,1,M,57,50-59,SINGLE,ACTIVE,1000000,30000,21-40,0,1,0,0,0
P,Agent,CHECK,0,Complete,1,M,62,60-69,WIDOWED,RETIRED,100000,30000,21-40,0,0,0,1,0
P,Agent,ETRANS,1,Complete,1,F,53,50-59,WIDOWED,NOTACTIVE,350000,30000,21-40,0,3,0,0,0
P,Agent,ETRANS,0,Complete,1,F,65,60-69,MARRIED,ACTIVE,164448,30268,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,58,50-59,MARRIED,ACTIVE,100000,31000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,49,40-49,MARRIED,ACTIVE,100000,31000,21-40,0,0,0,0,1
P,Direct,CHECK,0,Complete,1,F,58,50-59,MARRIED,ACTIVE,100000,31000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,35,30-39,MARRIED,UNSPEC,250000,31000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,43,40-49,MARRIED,ACTIVE,250000,31000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,250000,31000,21-40,0,0,0,0,1
P,Direct,CREDCARD,1,Complete,1,F,50,50-59,MARRIED,ACTIVE,250000,31000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,53,50-59,SINGLE,ACTIVE,300000,31000,21-40,0,2,0,0,0
O,Direct,ETRANS,0,Complete,1,M,56,50-59,DIVORCED,RETIRED,100000,31200,21-40,0,2,0,0,0
O,Direct,ETRANS,0,Complete,1,F,38,30-39,MARRIED,ACTIVE,471000,31200,21-40,0,2,0,0,0
P,Agent,ETRANS,0,Complete,1,F,59,50-59,WIDOWED,ACTIVE,100000,31600,21-40,0,0,0,3,0
O,Direct,ETRANS,0,Complete,1,M,40,40-49,MARRIED,ACTIVE,100000,31709,21-40,1,0,0,0,0
P,Agent,ETRANS,1,Complete,1,M,57,50-59,SINGLE,ACTIVE,100000,31728,21-40,0,1,0,0,0
P,Agent,ETRANS,0,Complete,1,F,53,50-59,MARRIED,ACTIVE,100000,31800,21-40,0,2,0,0,1
O,Direct,CHECK,0,Complete,1,F,40,40-49,DIVORCED,ACTIVE,100000,32000,21-40,0,0,1,0,0
P,Agent,ETRANS,0,Complete,1,F,38,30-39,DIVORCED,ACTIVE,100000,32000,21-40,0,3,0,0,0
O,Direct,CHECK,0,Complete,1,F,65,60-69,DIVORCED,ACTIVE,100000,32000,21-40,0,1,0,1,0
P,Agent,ETRANS,0,Complete,1,F,64,60-69,MARRIED,RETIRED,100000,32000,21-40,0,1,0,0,0
O,Direct,CREDCARD,0,Complete,1,F,50,50-59,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,F,55,50-59,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,52,50-59,MARRIED,UNSPEC,100000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,52,50-59,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,48,40-49,MARRIED,ACTIVE,100000,32000,21-40,1,0,0,0,0
P,Agent,ETRANS,0,Complete,1,M,70,70-79,MARRIED,RETIRED,100000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,F,60,60-69,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,60,60-69,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
P,Direct,CHECK,1,Complete,1,F,59,50-59,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,F,40,40-49,MARRIED,ACTIVE,100000,32000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,39,30-39,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,35,30-39,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,57,50-59,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
P,Direct,CREDCARD,1,Complete,1,F,55,50-59,MARRIED,UNSPEC,250000,32000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,55,50-59,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,32,30-39,MARRIED,ACTIVE,250000,32000,21-40,0,1,0,0,0
O,Direct,ETRANS,0,Complete,1,M,56,50-59,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,32,30-39,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,40,40-49,MARRIED,ACTIVE,250000,32000,21-40,0,1,0,1,1
P,Agent,ETRANS,1,Complete,1,F,49,40-49,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,31,30-39,MARRIED,ACTIVE,250000,32000,21-40,0,4,0,0,0
P,Agent,CREDCARD,0,Complete,1,F,47,40-49,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,31,30-39,MARRIED,ACTIVE,250000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,43,40-49,MARRIED,ACTIVE,500000,32000,21-40,0,0,0,0,1
P,Direct,CHECK,1,Complete,1,F,31,30-39,MARRIED,UNSPEC,500000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,28,0-29,MARRIED,ACTIVE,500000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,38,30-39,MARRIED,UNSPEC,500000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,28,0-29,MARRIED,ACTIVE,500000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,52,50-59,MARRIED,ACTIVE,500000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,22,0-29,MARRIED,UNSPEC,750000,32000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,33,30-39,MARRIED,ACTIVE,1000000,32000,21-40,0,0,0,0,1
P,Agent,CREDCARD,1,Complete,1,M,37,30-39,MARRIED,ACTIVE,1000000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,31,30-39,MARRIED,ACTIVE,1000000,32000,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,M,38,30-39,MARRIED,ACTIVE,1000000,32000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,29,0-29,SINGLE,ACTIVE,100000,32000,21-40,0,0,1,0,0
P,Direct,CREDCARD,0,Complete,1,M,39,30-39,SINGLE,ACTIVE,250000,32000,21-40,0,2,0,0,0
P,Direct,ETRANS,0,Complete,1,F,56,50-59,SINGLE,ACTIVE,250000,32000,21-40,0,0,1,0,0
P,Agent,ETRANS,0,Complete,1,F,23,0-29,SINGLE,ACTIVE,250000,32000,21-40,0,0,0,1,0
P,Agent,ETRANS,1,Complete,1,M,43,40-49,SINGLE,ACTIVE,500000,32000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,63,60-69,WIDOWED,ACTIVE,250000,32000,21-40,0,2,1,0,0
P,Agent,ETRANS,1,Complete,1,F,57,50-59,WIDOWED,ACTIVE,250000,32000,21-40,0,2,0,0,0
O,Direct,ETRANS,0,Complete,1,F,29,0-29,MARRIED,ACTIVE,250000,32220,21-40,0,0,0,0,1
P,Direct,CHECK,0,Complete,1,F,53,50-59,MARRIED,UNSPEC,250000,32300,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,M,48,40-49,MARRIED,ACTIVE,250000,32500,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,M,23,0-29,MARRIED,ACTIVE,250000,32500,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,52,50-59,MARRIED,ACTIVE,250000,32500,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,35,30-39,CIVILUNION,ACTIVE,500000,33000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,43,40-49,DIVORCED,ACTIVE,250000,33000,21-40,0,3,0,0,0
P,Agent,ETRANS,0,Complete,1,F,53,50-59,MARRIED,ACTIVE,100000,33000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,100000,33000,21-40,0,0,0,0,1
P,Agent,CREDCARD,0,Complete,1,F,46,40-49,MARRIED,ACTIVE,250000,33000,21-40,0,0,0,0,1
P,Agent,CHECK,1,Complete,1,F,60,60-69,MARRIED,ACTIVE,250000,33000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,41,40-49,MARRIED,ACTIVE,250000,33000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,250000,33000,21-40,0,0,0,0,1
O,Direct,CREDCARD,0,Complete,1,F,37,30-39,MARRIED,ACTIVE,250000,33000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,33,30-39,MARRIED,ACTIVE,300000,33000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,45,40-49,MARRIED,ACTIVE,300000,33000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,33,30-39,MARRIED,ACTIVE,500000,33000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,31,30-39,MARRIED,ACTIVE,500000,33000,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,F,33,30-39,MARRIED,ACTIVE,500000,33000,21-40,0,0,0,0,1
P,Agent,CHECK,0,Complete,1,F,50,50-59,MARRIED,ACTIVE,500000,33000,21-40,0,0,0,0,1
P,Agent,ETRANS,1,Complete,1,M,34,30-39,MARRIED,ACTIVE,500000,33000,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,500000,33000,21-40,0,0,0,0,1
O,Direct,CHECK,0,Complete,1,F,58,50-59,SINGLE,ACTIVE,100000,33000,21-40,0,1,1,0,0
P,Agent,CHECK,0,Complete,1,F,42,40-49,SINGLE,ACTIVE,500000,33000,21-40,0,0,0,2,0
P,Agent,ETRANS,0,Complete,1,M,30,30-39,SINGLE,ACTIVE,500000,33000,21-40,0,0,1,2,0
P,Agent,ETRANS,0,Complete,1,F,30,30-39,SINGLE,ACTIVE,750000,33000,21-40,0,2,0,0,0
P,Agent,ETRANS,1,Complete,1,F,43,40-49,MARRIED,ACTIVE,350000,33001,21-40,0,0,0,0,1
P,Direct,ETRANS,0,Complete,1,F,49,40-49,SINGLE,ACTIVE,250000,33450,21-40,0,0,0,1,0
P,Agent,ETRANS,1,Complete,1,M,47,40-49,MARRIED,ACTIVE,250000,33500,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,26,0-29,MARRIED,ACTIVE,500000,33500,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,M,27,0-29,SINGLE,ACTIVE,350000,33600,21-40,0,0,0,0,1
O,Direct,ETRANS,0,Complete,1,M,37,30-39,MARRIED,ACTIVE,500000,33986,21-40,0,0,0,0,1
P,Agent,ETRANS,0,Complete,1,F,43,40-49,MARRIED,ACTIVE,100000,34000,21-40,0,0,0,0,1
